date,id_station,id_parameter,value,unit
08/01/09,LPR,SO2,15,1
08/01/09,SAG,SO2,10,1
08/01/09,AZC,SO2,22,1
08/01/09,TLA,SO2,21,1
08/01/09,XAL,SO2,20,1
08/01/09,MER,SO2,18,1
08/01/09,PED,SO2,22,1
08/01/09,CES,SO2,11,1
08/01/09,TLI,SO2,29,1
08/01/09,ATI,SO2,36,1
08/01/09,TAH,SO2,9,1
08/01/09,LAG,SO2,23,1
08/01/09,PLA,SO2,24,1
08/01/09,UIZ,SO2,12,1
08/01/09,IZT,SO2,16,1
09/01/09,VAL,SO2,13,1
09/01/09,TAC,SO2,12,1
09/01/09,FAC,SO2,17,1
09/01/09,LPR,SO2,12,1
09/01/09,LVI,SO2,14,1
09/01/09,SAG,SO2,5,1
09/01/09,AZC,SO2,13,1
09/01/09,TLA,SO2,14,1
09/01/09,XAL,SO2,19,1
09/01/09,MER,SO2,11,1
09/01/09,PED,SO2,7,1
09/01/09,CES,SO2,9,1
09/01/09,TLI,SO2,16,1
09/01/09,ATI,SO2,21,1
09/01/09,VIF,SO2,7,1
09/01/09,TAH,SO2,7,1
09/01/09,LAG,SO2,14,1
09/01/09,PLA,SO2,13,1
09/01/09,UIZ,SO2,11,1
09/01/09,TAX,SO2,7,1
09/01/09,ACO,SO2,4,1
09/01/09,IZT,SO2,13,1
10/01/09,VAL,SO2,12,1
10/01/09,SUR,SO2,5,1
10/01/09,TAC,SO2,10,1
10/01/09,FAC,SO2,17,1
10/01/09,LLA,SO2,11,1
10/01/09,LPR,SO2,13,1
10/01/09,LVI,SO2,10,1
10/01/09,SAG,SO2,8,1
10/01/09,AZC,SO2,13,1
10/01/09,TLA,SO2,13,1
10/01/09,XAL,SO2,15,1
10/01/09,MER,SO2,8,1
10/01/09,PED,SO2,9,1
10/01/09,CES,SO2,9,1
10/01/09,TLI,SO2,15,1
10/01/09,ATI,SO2,22,1
10/01/09,VIF,SO2,12,1
10/01/09,TAH,SO2,5,1
10/01/09,LAG,SO2,11,1
10/01/09,PLA,SO2,13,1
10/01/09,UIZ,SO2,10,1
10/01/09,TAX,SO2,6,1
10/01/09,ACO,SO2,2,1
10/01/09,IZT,SO2,11,1
11/01/09,VAL,SO2,15,1
11/01/09,TAC,SO2,25,1
11/01/09,FAC,SO2,28,1
11/01/09,LPR,SO2,5,1
11/01/09,LVI,SO2,12,1
11/01/09,SAG,SO2,4,1
11/01/09,AZC,SO2,28,1
11/01/09,TLA,SO2,19,1
11/01/09,XAL,SO2,7,1
11/01/09,MER,SO2,22,1
11/01/09,PED,SO2,10,1
11/01/09,CES,SO2,16,1
11/01/09,TLI,SO2,23,1
11/01/09,ATI,SO2,35,1
11/01/09,TAH,SO2,13,1
11/01/09,LAG,SO2,16,1
11/01/09,PLA,SO2,18,1
11/01/09,UIZ,SO2,23,1
11/01/09,TAX,SO2,20,1
11/01/09,IZT,SO2,27,1
12/01/09,VAL,SO2,46,1
12/01/09,TAC,SO2,20,1
12/01/09,FAC,SO2,11,1
12/01/09,LLA,SO2,34,1
12/01/09,LPR,SO2,28,1
12/01/09,LVI,SO2,32,1
12/01/09,SAG,SO2,17,1
12/01/09,AZC,SO2,31,1
12/01/09,TLA,SO2,31,1
12/01/09,XAL,SO2,27,1
12/01/09,MER,SO2,30,1
12/01/09,PED,SO2,9,1
12/01/09,CES,SO2,18,1
12/01/09,TLI,SO2,42,1
12/01/09,ATI,SO2,24,1
12/01/09,VIF,SO2,39,1
12/01/09,TAH,SO2,3,1
12/01/09,LAG,SO2,31,1
12/01/09,PLA,SO2,15,1
12/01/09,UIZ,SO2,27,1
12/01/09,TAX,SO2,18,1
12/01/09,ACO,SO2,7,1
12/01/09,IZT,SO2,32,1
13/01/09,SUR,SO2,0,1
13/01/09,FAC,SO2,6,1
13/01/09,LPR,SO2,2,1
13/01/09,LVI,SO2,4,1
13/01/09,SAG,SO2,4,1
13/01/09,TLA,SO2,8,1
13/01/09,XAL,SO2,7,1
13/01/09,MER,SO2,4,1
13/01/09,PED,SO2,2,1
13/01/09,CES,SO2,4,1
13/01/09,ARA,SO2,3,1
13/01/09,ATI,SO2,16,1
13/01/09,LAG,SO2,7,1
13/01/09,PLA,SO2,6,1
13/01/09,UIZ,SO2,5,1
13/01/09,TAX,SO2,3,1
13/01/09,IZT,SO2,6,1
13/01/09,CHO,SO2,3,1
14/01/09,VAL,SO2,17,1
14/01/09,TAC,SO2,10,1
14/01/09,FAC,SO2,9,1
14/01/09,LLA,SO2,23,1
14/01/09,LPR,SO2,10,1
14/01/09,LVI,SO2,14,1
14/01/09,SAG,SO2,11,1
14/01/09,AZC,SO2,11,1
14/01/09,TLA,SO2,16,1
14/01/09,XAL,SO2,14,1
14/01/09,MER,SO2,13,1
14/01/09,PED,SO2,8,1
14/01/09,CES,SO2,10,1
14/01/09,ARA,SO2,10,1
14/01/09,TLI,SO2,36,1
14/01/09,ATI,SO2,14,1
14/01/09,VIF,SO2,32,1
14/01/09,LAG,SO2,13,1
14/01/09,PLA,SO2,12,1
14/01/09,UIZ,SO2,20,1
14/01/09,TAX,SO2,9,1
14/01/09,IZT,SO2,24,1
14/01/09,CHO,SO2,4,1
15/01/09,VAL,SO2,26,1
15/01/09,SUR,SO2,18,1
15/01/09,TAC,SO2,18,1
15/01/09,FAC,SO2,16,1
15/01/09,LPR,SO2,7,1
15/01/09,LVI,SO2,19,1
15/01/09,SAG,SO2,6,1
15/01/09,AZC,SO2,23,1
15/01/09,TLA,SO2,27,1
15/01/09,XAL,SO2,12,1
15/01/09,MER,SO2,24,1
15/01/09,PED,SO2,10,1
15/01/09,CES,SO2,15,1
15/01/09,ARA,SO2,12,1
15/01/09,TLI,SO2,29,1
15/01/09,ATI,SO2,23,1
15/01/09,TAH,SO2,11,1
15/01/09,LAG,SO2,24,1
15/01/09,PLA,SO2,16,1
15/01/09,UIZ,SO2,20,1
15/01/09,TAX,SO2,22,1
15/01/09,IZT,SO2,25,1
15/01/09,CHO,SO2,7,1
16/01/09,VAL,SO2,1,1
16/01/09,SUR,SO2,1,1
16/01/09,FAC,SO2,2,1
16/01/09,LVI,SO2,1,1
16/01/09,SAG,SO2,5,1
16/01/09,TLA,SO2,6,1
16/01/09,XAL,SO2,4,1
16/01/09,MER,SO2,2,1
16/01/09,PED,SO2,0,1
16/01/09,CES,SO2,2,1
16/01/09,TLI,SO2,0,1
16/01/09,VIF,SO2,0,1
16/01/09,LAG,SO2,3,1
16/01/09,PLA,SO2,4,1
16/01/09,UIZ,SO2,4,1
16/01/09,ACO,SO2,0,1
16/01/09,IZT,SO2,3,1
16/01/09,CHO,SO2,2,1
17/01/09,VAL,SO2,12,1
17/01/09,SUR,SO2,5,1
17/01/09,FAC,SO2,9,1
17/01/09,LLA,SO2,1,1
17/01/09,SAG,SO2,6,1
17/01/09,TLA,SO2,16,1
17/01/09,XAL,SO2,7,1
17/01/09,MER,SO2,4,1
17/01/09,CES,SO2,2,1
17/01/09,LAG,SO2,5,1
17/01/09,PLA,SO2,5,1
17/01/09,UIZ,SO2,5,1
17/01/09,IZT,SO2,4,1
18/01/09,VAL,SO2,6,1
18/01/09,SUR,SO2,14,1
18/01/09,FAC,SO2,8,1
18/01/09,LVI,SO2,8,1
18/01/09,SAG,SO2,9,1
18/01/09,TLA,SO2,13,1
18/01/09,XAL,SO2,7,1
18/01/09,MER,SO2,7,1
18/01/09,PED,SO2,6,1
18/01/09,CES,SO2,9,1
18/01/09,ARA,SO2,5,1
18/01/09,TLI,SO2,10,1
18/01/09,ATI,SO2,7,1
18/01/09,TAH,SO2,6,1
18/01/09,LAG,SO2,8,1
18/01/09,PLA,SO2,9,1
18/01/09,UIZ,SO2,13,1
18/01/09,IZT,SO2,12,1
18/01/09,CHO,SO2,7,1
19/01/09,VAL,SO2,3,1
19/01/09,SUR,SO2,11,1
19/01/09,TAC,SO2,8,1
19/01/09,FAC,SO2,13,1
19/01/09,LPR,SO2,4,1
19/01/09,LVI,SO2,4,1
19/01/09,SAG,SO2,6,1
19/01/09,TLA,SO2,14,1
19/01/09,XAL,SO2,9,1
19/01/09,MER,SO2,5,1
19/01/09,PED,SO2,6,1
19/01/09,CES,SO2,5,1
19/01/09,ARA,SO2,3,1
19/01/09,TLI,SO2,4,1
19/01/09,ATI,SO2,10,1
19/01/09,VIF,SO2,4,1
19/01/09,LAG,SO2,6,1
19/01/09,PLA,SO2,10,1
19/01/09,UIZ,SO2,7,1
19/01/09,TAX,SO2,2,1
19/01/09,ACO,SO2,1,1
19/01/09,IZT,SO2,8,1
19/01/09,CHO,SO2,3,1
20/01/09,TAC,SO2,10,1
20/01/09,FAC,SO2,13,1
20/01/09,LVI,SO2,7,1
20/01/09,SAG,SO2,7,1
20/01/09,TLA,SO2,18,1
20/01/09,XAL,SO2,10,1
20/01/09,MER,SO2,5,1
20/01/09,PED,SO2,9,1
20/01/09,CES,SO2,6,1
20/01/09,ARA,SO2,5,1
20/01/09,TLI,SO2,11,1
20/01/09,ATI,SO2,16,1
20/01/09,TAH,SO2,4,1
20/01/09,LAG,SO2,9,1
20/01/09,PLA,SO2,13,1
20/01/09,UIZ,SO2,8,1
20/01/09,IZT,SO2,10,1
20/01/09,CHO,SO2,4,1
21/01/09,SUR,SO2,6,1
21/01/09,FAC,SO2,14,1
21/01/09,LVI,SO2,4,1
21/01/09,SAG,SO2,5,1
21/01/09,TLA,SO2,15,1
21/01/09,XAL,SO2,6,1
21/01/09,MER,SO2,4,1
21/01/09,PED,SO2,5,1
21/01/09,CES,SO2,4,1
21/01/09,TLI,SO2,4,1
21/01/09,ATI,SO2,14,1
21/01/09,TAH,SO2,1,1
21/01/09,LAG,SO2,5,1
21/01/09,PLA,SO2,8,1
21/01/09,UIZ,SO2,5,1
21/01/09,IZT,SO2,5,1
21/01/09,CHO,SO2,4,1
22/01/09,VAL,SO2,7,1
22/01/09,SUR,SO2,8,1
22/01/09,TAC,SO2,4,1
22/01/09,FAC,SO2,9,1
22/01/09,LPR,SO2,6,1
22/01/09,LVI,SO2,6,1
22/01/09,SAG,SO2,6,1
22/01/09,AZC,SO2,4,1
22/01/09,TLA,SO2,15,1
22/01/09,XAL,SO2,14,1
22/01/09,MER,SO2,7,1
22/01/09,PED,SO2,4,1
22/01/09,CES,SO2,6,1
22/01/09,ARA,SO2,4,1
22/01/09,TLI,SO2,7,1
22/01/09,ATI,SO2,8,1
22/01/09,VIF,SO2,5,1
22/01/09,TAH,SO2,2,1
22/01/09,LAG,SO2,8,1
22/01/09,PLA,SO2,8,1
22/01/09,UIZ,SO2,8,1
22/01/09,IZT,SO2,10,1
22/01/09,CHO,SO2,5,1
23/01/09,VAL,SO2,6,1
23/01/09,SUR,SO2,8,1
23/01/09,TAC,SO2,8,1
23/01/09,FAC,SO2,11,1
23/01/09,LLA,SO2,3,1
23/01/09,LPR,SO2,8,1
23/01/09,LVI,SO2,5,1
23/01/09,SAG,SO2,6,1
23/01/09,TLA,SO2,13,1
23/01/09,XAL,SO2,13,1
23/01/09,MER,SO2,7,1
23/01/09,PED,SO2,7,1
23/01/09,CES,SO2,5,1
23/01/09,ARA,SO2,3,1
23/01/09,TLI,SO2,6,1
23/01/09,VIF,SO2,4,1
23/01/09,LAG,SO2,7,1
23/01/09,PLA,SO2,10,1
23/01/09,UIZ,SO2,8,1
23/01/09,IZT,SO2,9,1
23/01/09,CHO,SO2,4,1
24/01/09,SUR,SO2,6,1
24/01/09,FAC,SO2,9,1
24/01/09,LPR,SO2,4,1
24/01/09,LVI,SO2,5,1
24/01/09,SAG,SO2,6,1
24/01/09,TLA,SO2,11,1
24/01/09,XAL,SO2,8,1
24/01/09,MER,SO2,6,1
24/01/09,PED,SO2,2,1
24/01/09,CES,SO2,5,1
24/01/09,VIF,SO2,2,1
24/01/09,LAG,SO2,6,1
24/01/09,PLA,SO2,7,1
24/01/09,UIZ,SO2,7,1
24/01/09,IZT,SO2,8,1
24/01/09,CHO,SO2,5,1
25/01/09,VAL,SO2,14,1
25/01/09,SUR,SO2,18,1
25/01/09,TAC,SO2,14,1
25/01/09,FAC,SO2,17,1
25/01/09,LPR,SO2,6,1
25/01/09,LVI,SO2,15,1
25/01/09,SAG,SO2,7,1
25/01/09,TLA,SO2,21,1
25/01/09,XAL,SO2,8,1
25/01/09,MER,SO2,19,1
25/01/09,PED,SO2,5,1
25/01/09,CES,SO2,8,1
25/01/09,ARA,SO2,5,1
25/01/09,TLI,SO2,15,1
25/01/09,ATI,SO2,11,1
25/01/09,TAH,SO2,7,1
25/01/09,LAG,SO2,19,1
25/01/09,PLA,SO2,14,1
25/01/09,UIZ,SO2,12,1
25/01/09,IZT,SO2,20,1
25/01/09,CHO,SO2,4,1
26/01/09,VAL,SO2,2,1
26/01/09,SUR,SO2,8,1
26/01/09,FAC,SO2,4,1
26/01/09,LPR,SO2,6,1
26/01/09,LVI,SO2,4,1
26/01/09,SAG,SO2,5,1
26/01/09,TLA,SO2,9,1
26/01/09,XAL,SO2,11,1
26/01/09,MER,SO2,6,1
26/01/09,PED,SO2,3,1
26/01/09,CES,SO2,5,1
26/01/09,TLI,SO2,4,1
26/01/09,TAH,SO2,2,1
26/01/09,PLA,SO2,7,1
26/01/09,UIZ,SO2,7,1
26/01/09,TAX,SO2,2,1
26/01/09,IZT,SO2,8,1
26/01/09,CHO,SO2,4,1
27/01/09,VAL,SO2,6,1
27/01/09,SUR,SO2,8,1
27/01/09,TAC,SO2,7,1
27/01/09,FAC,SO2,9,1
27/01/09,LPR,SO2,7,1
27/01/09,LVI,SO2,5,1
27/01/09,SAG,SO2,6,1
27/01/09,TLA,SO2,15,1
27/01/09,XAL,SO2,15,1
27/01/09,MER,SO2,8,1
27/01/09,PED,SO2,2,1
27/01/09,CES,SO2,6,1
27/01/09,ARA,SO2,2,1
27/01/09,TLI,SO2,9,1
27/01/09,ATI,SO2,7,1
27/01/09,VIF,SO2,7,1
27/01/09,LAG,SO2,7,1
27/01/09,PLA,SO2,7,1
27/01/09,UIZ,SO2,8,1
27/01/09,TAX,SO2,3,1
27/01/09,IZT,SO2,8,1
27/01/09,CHO,SO2,7,1
28/01/09,VAL,SO2,7,1
28/01/09,SUR,SO2,10,1
28/01/09,FAC,SO2,8,1
28/01/09,LLA,SO2,4,1
28/01/09,LPR,SO2,8,1
28/01/09,LVI,SO2,6,1
28/01/09,SAG,SO2,7,1
28/01/09,TLA,SO2,14,1
28/01/09,XAL,SO2,16,1
28/01/09,MER,SO2,8,1
28/01/09,PED,SO2,4,1
28/01/09,CES,SO2,6,1
28/01/09,ARA,SO2,3,1
28/01/09,TLI,SO2,9,1
28/01/09,ATI,SO2,7,1
28/01/09,VIF,SO2,7,1
28/01/09,TAH,SO2,3,1
28/01/09,LAG,SO2,9,1
28/01/09,PLA,SO2,9,1
28/01/09,UIZ,SO2,8,1
28/01/09,TAX,SO2,4,1
28/01/09,IZT,SO2,8,1
28/01/09,CHO,SO2,7,1
29/01/09,VAL,SO2,4,1
29/01/09,SUR,SO2,4,1
29/01/09,FAC,SO2,4,1
29/01/09,LLA,SO2,3,1
29/01/09,LPR,SO2,4,1
29/01/09,LVI,SO2,5,1
29/01/09,SAG,SO2,7,1
29/01/09,TLA,SO2,10,1
29/01/09,XAL,SO2,12,1
29/01/09,MER,SO2,5,1
29/01/09,PED,SO2,2,1
29/01/09,CES,SO2,5,1
29/01/09,ARA,SO2,2,1
29/01/09,TLI,SO2,4,1
29/01/09,ATI,SO2,4,1
29/01/09,VIF,SO2,2,1
29/01/09,TAH,SO2,1,1
29/01/09,PLA,SO2,7,1
29/01/09,UIZ,SO2,6,1
29/01/09,IZT,SO2,6,1
29/01/09,CHO,SO2,4,1
30/01/09,SUR,SO2,13,1
30/01/09,FAC,SO2,9,1
30/01/09,LPR,SO2,6,1
30/01/09,LVI,SO2,12,1
30/01/09,TLA,SO2,21,1
30/01/09,XAL,SO2,9,1
30/01/09,MER,SO2,17,1
30/01/09,PED,SO2,10,1
30/01/09,CES,SO2,11,1
30/01/09,ARA,SO2,3,1
30/01/09,ATI,SO2,19,1
30/01/09,TAH,SO2,8,1
30/01/09,LAG,SO2,14,1
30/01/09,PLA,SO2,13,1
30/01/09,UIZ,SO2,15,1
30/01/09,TAX,SO2,8,1
30/01/09,IZT,SO2,16,1
30/01/09,CHO,SO2,7,1
31/01/09,VAL,SO2,11,1
31/01/09,SUR,SO2,3,1
31/01/09,FAC,SO2,11,1
31/01/09,LLA,SO2,11,1
31/01/09,LPR,SO2,4,1
31/01/09,LVI,SO2,8,1
31/01/09,SAG,SO2,4,1
31/01/09,TLA,SO2,21,1
31/01/09,XAL,SO2,9,1
31/01/09,MER,SO2,9,1
31/01/09,PED,SO2,8,1
31/01/09,CES,SO2,5,1
31/01/09,ARA,SO2,4,1
31/01/09,TLI,SO2,15,1
31/01/09,ATI,SO2,20,1
31/01/09,VIF,SO2,18,1
31/01/09,TAH,SO2,2,1
31/01/09,LAG,SO2,9,1
31/01/09,PLA,SO2,12,1
31/01/09,UIZ,SO2,7,1
31/01/09,TAX,SO2,6,1
31/01/09,IZT,SO2,9,1
31/01/09,CHO,SO2,2,1
01/02/09,FAC,SO2,2,1
01/02/09,LLA,SO2,1,1
01/02/09,LVI,SO2,3,1
01/02/09,SAG,SO2,3,1
01/02/09,TLA,SO2,6,1
01/02/09,XAL,SO2,6,1
01/02/09,MER,SO2,4,1
01/02/09,PED,SO2,1,1
01/02/09,CES,SO2,3,1
01/02/09,TAH,SO2,1,1
01/02/09,LAG,SO2,4,1
01/02/09,PLA,SO2,5,1
01/02/09,UIZ,SO2,4,1
01/02/09,TAX,SO2,1,1
01/02/09,ACO,SO2,0,1
01/02/09,IZT,SO2,4,1
01/02/09,CHO,SO2,2,1
02/02/09,FAC,SO2,3,1
02/02/09,LVI,SO2,5,1
02/02/09,SAG,SO2,4,1
02/02/09,TLA,SO2,8,1
02/02/09,XAL,SO2,9,1
02/02/09,MER,SO2,6,1
02/02/09,CES,SO2,5,1
02/02/09,ARA,SO2,3,1
02/02/09,TLI,SO2,4,1
02/02/09,LAG,SO2,5,1
02/02/09,PLA,SO2,7,1
02/02/09,UIZ,SO2,7,1
02/02/09,ACO,SO2,5,1
02/02/09,IZT,SO2,5,1
02/02/09,CHO,SO2,4,1
03/02/09,SUR,SO2,1,1
03/02/09,TAC,SO2,2,1
03/02/09,FAC,SO2,6,1
03/02/09,SAG,SO2,3,1
03/02/09,TLA,SO2,11,1
03/02/09,XAL,SO2,6,1
03/02/09,MER,SO2,4,1
03/02/09,PED,SO2,2,1
03/02/09,CES,SO2,3,1
03/02/09,LAG,SO2,5,1
03/02/09,PLA,SO2,7,1
03/02/09,UIZ,SO2,4,1
03/02/09,IZT,SO2,4,1
03/02/09,CHO,SO2,2,1
04/02/09,SUR,SO2,19,1
04/02/09,TAC,SO2,14,1
04/02/09,FAC,SO2,14,1
04/02/09,SAG,SO2,3,1
04/02/09,AZC,SO2,19,1
04/02/09,TLA,SO2,27,1
04/02/09,XAL,SO2,7,1
04/02/09,MER,SO2,16,1
04/02/09,PED,SO2,12,1
04/02/09,CES,SO2,16,1
04/02/09,ARA,SO2,13,1
04/02/09,TLI,SO2,24,1
04/02/09,VIF,SO2,16,1
04/02/09,TAH,SO2,10,1
04/02/09,LAG,SO2,11,1
04/02/09,PLA,SO2,17,1
04/02/09,UIZ,SO2,18,1
04/02/09,ACO,SO2,3,1
04/02/09,IZT,SO2,17,1
04/02/09,CHO,SO2,3,1
05/02/09,SUR,SO2,14,1
05/02/09,TAC,SO2,9,1
05/02/09,FAC,SO2,23,1
05/02/09,LLA,SO2,0,1
05/02/09,LVI,SO2,2,1
05/02/09,SAG,SO2,3,1
05/02/09,AZC,SO2,3,1
05/02/09,TLA,SO2,9,1
05/02/09,XAL,SO2,5,1
05/02/09,MER,SO2,4,1
05/02/09,PED,SO2,13,1
05/02/09,CES,SO2,3,1
05/02/09,ARA,SO2,2,1
05/02/09,ATI,SO2,25,1
05/02/09,TAH,SO2,2,1
05/02/09,LAG,SO2,4,1
05/02/09,PLA,SO2,18,1
05/02/09,UIZ,SO2,5,1
05/02/09,ACO,SO2,2,1
05/02/09,IZT,SO2,4,1
05/02/09,CHO,SO2,3,1
06/02/09,VAL,SO2,26,1
06/02/09,SUR,SO2,35,1
06/02/09,TAC,SO2,34,1
06/02/09,FAC,SO2,30,1
06/02/09,LLA,SO2,5,1
06/02/09,LPR,SO2,6,1
06/02/09,LVI,SO2,22,1
06/02/09,SAG,SO2,3,1
06/02/09,AZC,SO2,39,1
06/02/09,TLA,SO2,52,1
06/02/09,XAL,SO2,6,1
06/02/09,MER,SO2,30,1
06/02/09,PED,SO2,14,1
06/02/09,CES,SO2,17,1
06/02/09,ARA,SO2,11,1
06/02/09,TLI,SO2,26,1
06/02/09,ATI,SO2,36,1
06/02/09,TAH,SO2,17,1
06/02/09,LAG,SO2,24,1
06/02/09,PLA,SO2,29,1
06/02/09,UIZ,SO2,22,1
06/02/09,TAX,SO2,27,1
06/02/09,ACO,SO2,3,1
06/02/09,IZT,SO2,28,1
06/02/09,CHO,SO2,5,1
07/02/09,VAL,SO2,19,1
07/02/09,SUR,SO2,23,1
07/02/09,TAC,SO2,16,1
07/02/09,FAC,SO2,24,1
07/02/09,LLA,SO2,25,1
07/02/09,LPR,SO2,16,1
07/02/09,LVI,SO2,28,1
07/02/09,SAG,SO2,8,1
07/02/09,AZC,SO2,19,1
07/02/09,TLA,SO2,26,1
07/02/09,XAL,SO2,18,1
07/02/09,MER,SO2,32,1
07/02/09,PED,SO2,9,1
07/02/09,CES,SO2,14,1
07/02/09,ARA,SO2,19,1
07/02/09,TLI,SO2,27,1
07/02/09,ATI,SO2,23,1
07/02/09,VIF,SO2,30,1
07/02/09,TAH,SO2,10,1
07/02/09,LAG,SO2,28,1
07/02/09,PLA,SO2,23,1
07/02/09,UIZ,SO2,24,1
07/02/09,TAX,SO2,15,1
07/02/09,ACO,SO2,4,1
07/02/09,IZT,SO2,29,1
07/02/09,CHO,SO2,8,1
08/02/09,VAL,SO2,15,1
08/02/09,SUR,SO2,15,1
08/02/09,TAC,SO2,9,1
08/02/09,FAC,SO2,14,1
08/02/09,LLA,SO2,22,1
08/02/09,LPR,SO2,14,1
08/02/09,LVI,SO2,23,1
08/02/09,SAG,SO2,12,1
08/02/09,AZC,SO2,13,1
08/02/09,TLA,SO2,20,1
08/02/09,XAL,SO2,20,1
08/02/09,MER,SO2,30,1
08/02/09,PED,SO2,10,1
08/02/09,CES,SO2,17,1
08/02/09,ARA,SO2,19,1
08/02/09,TLI,SO2,29,1
08/02/09,ATI,SO2,19,1
08/02/09,VIF,SO2,30,1
08/02/09,TAH,SO2,5,1
08/02/09,LAG,SO2,28,1
08/02/09,PLA,SO2,18,1
08/02/09,UIZ,SO2,33,1
08/02/09,TAX,SO2,11,1
08/02/09,ACO,SO2,6,1
08/02/09,IZT,SO2,37,1
08/02/09,CHO,SO2,5,1
09/02/09,VAL,SO2,6,1
09/02/09,SUR,SO2,9,1
09/02/09,TAC,SO2,7,1
09/02/09,FAC,SO2,9,1
09/02/09,LLA,SO2,3,1
09/02/09,LPR,SO2,6,1
09/02/09,LVI,SO2,8,1
09/02/09,SAG,SO2,7,1
09/02/09,AZC,SO2,9,1
09/02/09,TLA,SO2,16,1
09/02/09,XAL,SO2,15,1
